fuente,archivo,hoja,tabla,codigo_fuente,codigo_normalizado,nivel_codigo,seccion_ciiu_fuente,descripcion,anno,valor,unidad,dato_preliminar,nota_fuente
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2012,2793464.46820837,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2013,3604532.70729002,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2014,4803251.2006982,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2015,7250593.03677084,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2016,7544701.28885949,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2017,7801442.78679514,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2018,8496446.0973731,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,A.0200.0,A.0200.0,clase,A,"Silvicultura, extracción de madera y actividades de servicios conexas",2019,9416015.93311144,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2005,934785.130167345,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2006,1165296.04524571,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2007,997176.535793574,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2008,952805.743272774,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2009,1264049.84914671,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2010,1085892.40902987,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2011,1229315.59618069,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2012,1242092.53826713,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2013,904015.67921707,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2014,1006245.51154475,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2015,729605.497220846,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2016,502050.496238788,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2017,583438.974007449,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2018,772413.545843413,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B,B,seccion,B,PESCA,2019,1002927.31440439,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2005,934785.130167345,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2006,1165296.04524571,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2007,997176.535793574,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2008,952805.743272774,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2009,1264049.84914671,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2010,1085892.40902987,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2011,1229315.59618069,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2012,1242092.53826713,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2013,904015.67921707,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2014,1006245.51154475,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2015,729605.497220846,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2016,502050.496238788,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2017,583438.974007449,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2018,772413.545843413,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,B.0500.0,B.0500.0,clase,B,"Pesca, explotación de criaderos de peces; actividades de servicios relacionados con la pesca",2019,1002927.31440439,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2005,1058505.06986518,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2006,1331300.93550826,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2007,1454680.83774659,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2008,1879810.06555077,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2009,3325724.28382879,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2010,3996235.05592853,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2011,4052588.53779532,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2012,4581017.210311,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2013,5802821.38515961,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2014,6128228.10857811,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2015,6229491.56977466,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2016,7163660.61558053,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2017,7115048.58979567,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2018,7651687.23077214,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C,C,seccion,C,MINERIA,2019,8189425.28118446,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2005,1058505.06986518,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2006,1331300.93550826,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2007,1454680.83774659,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2008,1879810.06555077,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2009,3325724.28382879,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2010,3996235.05592853,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2011,4052588.53779532,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2012,4581017.210311,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2013,5802821.38515961,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2014,6128228.10857811,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2015,6229491.56977466,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2016,7163660.61558053,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2017,7115048.58979567,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2018,7651687.23077214,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,C.TTTT.0,C.TTTT.0,total_seccion,C,Explotación de minas y canteras,2019,8189425.28118446,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2005,63125725.2101627,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2006,68549417.731642,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2007,75470434.3810165,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2008,95084730.9735625,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2009,105882376.383152,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2010,109319474.930575,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2011,117956673.328699,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2012,126748189.710344,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2013,132753534.366728,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2014,161567650.59482,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2015,192793049.413468,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2016,203704139.812439,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2017,199796164.480582,miles_de_pesos_corrientes,True,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2018,213363704.097871,miles_de_pesos_corrientes,True,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D (1),D,seccion,D,INDUSTRIAS MANUFACTURERAS,2019,231932066.194295,miles_de_pesos_corrientes,True,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2005,24831515.0440185,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2006,30032998.723213,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2007,32091098.2666658,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2008,43796721.0118,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2009,46498316.2256588,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2010,48714308.47583,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2011,54236201.1459442,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2012,59548401.4686058,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.15-D.16,D.15-D.16,agregado_codigos,D,"Elaboración de productos alimenticios, bebidas y tabaco",2013,62791671.3422627,miles_de_pesos_corrientes,False,
