anno,nivel_panel,seccion,grupo_rev4_homologado,descripcion_nivel,epoca,ciiu_version,rotacion,vbp_pp,vbp_pb,vab_pp,vab_pb,vab_pb_estimado,consumo_intermedio_estimado,consumo_intermedio,remuneraciones,costo_laboral,puestos_trabajo,n_empresas,fbcf,fbkf_maq_eq,adquisiciones_importadas,adquisiciones_origen_importado,importaciones_maquinaria,consumo_capital_fijo,impuestos_netos,stock_capital,stock_capital_imputado,capital_variable_adelantado,capital_circulante_constante_adelantado,capital_circulante_adelantado,capital_total_adelantado,ganancia_pb,ganancia_pp,tasa_ganancia_pb,tasa_ganancia_pp,part_salarial,productividad,vbp_pp_constante_2005,vbp_pb_constante_2005,vab_pp_constante_2005,vab_pb_constante_2005,vab_pb_estimado_constante_2005,consumo_intermedio_estimado_constante_2005,consumo_intermedio_constante_2005,remuneraciones_constante_2005,costo_laboral_constante_2005,consumo_capital_fijo_constante_2005,stock_capital_imputado_constante_2005,capital_total_adelantado_constante_2005,ganancia_pb_constante_2005,ganancia_pp_constante_2005,tasa_ganancia_pb_constante_2005,tasa_ganancia_pp_constante_2005,productividad_constante_2005,deflactor_vab_bcu_2005,deflactor_2005,fuente_deflactor,fuente_base_bcu,metodo_empalme_bcu,calidad_deflactor_bcu,codigos_bcu_deflactor,dato_preliminar_bcu,nota_deflactor_bcu,vab_bcu_corriente,vab_bcu_constante_fuente,metodo_capital_eaae,metodo_stock_capital,metodo_consumo_capital_fijo,calidad_capital_eaae,codigos_capital_fuente,archivos_capital_fuente,participacion_vab_pp_rama_c,codigos_fuente_incluidos,divisiones_publicadas_incluidas,tipo_homologacion,calidad_homologacion,notas_homologacion
2021,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,5,Rev.4,6.6,34190174432.872765,34182101437.430183,12860793282.728403,12852720287.285831,12852720287.285831,21337454145.586933,21329381150.144363,7534809107.086062,7534809107.086062,7932.700397629918,,4798643824.480627,1064816563.040223,189353066.48908767,343209651.02282345,532562717.511911,1052542066.9545486,-131141680.69845164,7472034544.601903,7472034544.601903,1141637743.4978883,3232947597.816202,4373362160.186428,11845396704.78833,4265369113.245221,4273442108.687793,0.3600866412115187,0.36076817139946993,0.5858743657131203,1621237.7422662866,8038402019.713374,8036503989.535195,3023682341.8953776,3021784311.717201,3021784311.717201,5016617707.996173,5014719677.817997,1771497974.175917,1771497974.175917,247461629.4646916,1756739138.3925543,2784953934.1492076,1002824708.0765932,1004722738.2547694,0.08465944476736822,0.084819678335350715,381166.83983158803,4.253354628074684,4.253354628074684,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.2PTT.0|C.2QTT.0,FALSE,C.2PTT.0 cruza metales comunes y productos de metal; reparacion queda parcialmente en C.PPTT.0.,22719341070.083702,12724823360.4952,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.05716551425157859,25|26|27|28|33,25|26 y 27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2021,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,5,Rev.4,6.6,15236563095.15121,15205381177.71375,4340950622.342182,4309768704.904727,4309768704.904727,10926794390.246483,10895612472.809029,2472559902.408706,2472559902.408706,2826.642865739796,,1619703811.2923036,359411431.3474993,63913033.4924274,115844809.52681151,179757843.01923886,202372267.3917532,-235165529.4023424,3072807451.49626,3072807451.49626,374630288.24374336,1655574907.6131036,2025480662.9117782,5098288114.408038,1634836535.1042676,1666018452.5417228,0.3206638186029799,0.32677997303319606,0.5695895018208301,1535726.5945961864,15592138786.888918,15560229177.005774,4442255392.368026,4410345782.484887,4410345782.484887,11181793004.40403,11149883394.520893,2530262035.8998003,2530262035.8998003,207095029.24539265,3144517562.7804956,5217266870.419994,1672988717.3396938,1704898327.222833,0.3281471505330852,0.33440603766678034,1571565.8480277762,0.9771951945401677,0.9771951945401677,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.3PTT.0,FALSE,Fila BCU de vehiculos y otros equipos de transporte.,14298920932.6851,9339479367.0877,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.019295285229423708,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2021,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,5,Rev.4,6.6,3571093652.521285,3569277259.043674,1407142526.73179,1405326133.254179,1405326133.254179,2165767519.267106,2163951125.789495,1027693315.9195294,1027693315.9195294,1695.82580712534,,525035714.9534295,116505151.43840387,20717754.073669482,37551719.00535637,58269473.079025835,44727075.14703586,1123144.7189671665,549058083.520794,549058083.520794,155711108.47265598,328146593.8283494,483582491.168034,1032640574.688828,332905742.1876137,334722135.6652248,0.32238297656271186,0.3241419559425008,0.7303405990482257,829768.3174883934,1000136709.4809635,999628002.0729295,394090727.7698097,393582020.36177576,393582020.36177576,606554689.1191877,606045981.7111537,287820458.1987541,287820458.1987541,12526467.83169112,153771700.88460398,289206009.96186274,93235094.3313306,93743801.73936455,0.09028804079234028,0.09078066854734325,232388.68409359106,3.570605516894345,3.570605516894345,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.PPTT.0,FALSE,"BCU 2016 agrupa muebles, otras manufacturas y reparacion/instalacion.",1987076815.7847998,1804179052.8490999,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.0062546706410339875,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2022,economia_total,economia_total,,Economia total EAAE,5,Rev.4,4.2,2441897021618.7954,2395110854824.2896,1082579648621.8225,1035793481827.3164,1035793481827.3164,1406103539791.479,1359317372996.973,522254664756.3181,522254664756.3181,627085.343584512,,183033331632.18488,76871281939.77145,17797191552.41073,20257430389.869698,38054621942.280426,74486121315.72498,-2575703321.1818647,1205661045725.2878,1205661045725.2878,124346348751.5043,334786557093.2093,447993342322.2121,1653654388047.5,439052695755.2733,485838862549.7794,0.2655045086377879,0.293797099358481,0.48241685073349955,1726367.3273459687,635128576714.9003,622959664077.2815,281575048137.73126,269406135500.1125,269406135500.1125,365722441214.7877,353553528577.16895,135836547967.73785,135836547967.73785,19373570546.766117,313588074023.06647,430109520819.47284,114196016985.60854,126364929623.2273,0.06905676168551875,0.07641556212506331,449021.8931417004,3.8447286284127107,3.8447286284127107,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo_total_economia,__TOTAL_VAB_SECTORES__,TRUE,Total VAB de sectores de actividad BCU.,2594986967729.697,1622251238055.3103,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2022,industria_total,C,,Industria manufacturera EAAE,5,Rev.4,6.6,887448109461.1191,847221297274.5151,265536050207.76508,225309238021.16107,225309238021.16107,662138871439.958,621912059253.354,95609914033.877808,95609914033.877808,89467.50608878564,,69687013752.2493,17242949725.568817,4140576932.6812153,5180380048.541034,9320956981.222248,21523441673.28398,-2700847763.231676,392603477898.926,392603477898.926,14486350611.193607,100324071430.29668,108715450498.06543,501318928396.99146,108175882313.99927,148402694500.60327,0.21578256113309058,0.2960245187133331,0.360063780262865,2967960.7917566495,249737974802.93948,238417693086.0051,74724859638.6404,63404577921.70602,63404577921.70602,186333396881.23343,175013115164.29907,26905715441.100845,26905715441.100845,6056940881.35373,110483076616.84648,141076838829.78586,30441921599.251434,41762203316.185814,0.060723662871840854,0.08330466086673388,835217.8674175297,3.5535168816892067,3.5535168816892067,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,__ALL_C__,TRUE,Total manufacturero reconstruido por suma de filas C publicadas en el libro BCU 2016.,307988595483.1662,193491729413.7968,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2022,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,5,Rev.4,6.6,435358340807.2327,422783206119.0376,102901397006.6019,90326262318.4068,90326262318.4068,345032078488.8259,332456943800.63086,47813365283.68756,47813365283.68756,47970.113895477494,,27005339059.287674,6682044166.460029,1604569889.673489,2007517787.520408,3612087677.193897,8403324073.49256,-2034595196.9618816,111220726185.0665,111220726185.0665,7244449285.407207,52277587649.82211,57616713497.62401,168837439682.6905,34109572961.226685,46684707649.42178,0.20202612065979852,0.27650684431817985,0.46465224646678,2145114.711022256,102872952323.80493,99901512224.95331,24315074539.94141,21343634441.089794,21343634441.089794,81529317882.71513,78557877783.86353,11298054007.990984,11298054007.990984,1985662558.2755358,26280889533.528896,39895424653.50685,8059917874.823276,11031357973.674892,0.047737740455973,0.06533715504337778,506879.64996126015,4.232000063893279,4.232000063893279,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.101T.0|C.1020.0|C.1030.0|C.1040.0|C.1050.0|C.107V.0|C.107X.1 C.107X.9|C.10RT.0|C.1PTT.0,TRUE,"Suma de filas BCU Rev.4 de alimentos, bebidas y tabaco.",125777887028.48941,84575378832.4555,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.3875232644535011,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
2022,subrama_industrial,C,13_14_15_textiles_prendas_cuero,Textiles prendas y cuero,5,Rev.4,6.6,19013368165.229073,19012483765.26999,3941316092.514442,3940431692.555359,3940431692.555359,15072936472.673714,15072052072.71463,3389649327.87345,3389649327.87345,4572.4332877406,,1034355028.3515646,255934797.4884297,61458029.839269385,76891688.47198004,138349718.3112494,478453630.46745217,-492080165.2853169,4991761897.503415,4991761897.503415,513583231.4959773,2283778253.4354115,2797227484.937588,7788989382.441004,72328734.21445704,73213134.17354012,0.00928602295665087,0.009399567848761881,0.8600298094109358,861973.4492533155,7415848611.559808,7415503666.037707,1537244912.0215838,1536899966.499484,1536899966.499484,5878948645.060324,5878603699.538223,1322076448.7038536,1322076448.7038536,186612895.74597877,1946953859.786676,3037966003.459718,28210622.049651835,28555567.57175159,0.003621859096797339,0.0036661453970043183,336198.43424357334,2.5638829972325863,2.5638829972325863,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.13TT.0|C.14TT.0|C.15TT.0,TRUE,"Suma de textiles, prendas y cuero.",11630392463.6041,7133480460.5536995,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,13|14|15,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.014842866305462525,13|14|15,13|14|15,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2022,subrama_industrial,C,16_madera,Madera y productos de madera,5,Rev.4,6.6,23530913352.16131,23530913352.16131,7402246193.976149,7402246193.976152,7402246193.976152,16128667158.185156,16128667158.18516,2698574356.632305,2698574356.632305,3141.257004429009,,1942638040.7238057,480675067.958367,115425268.30847871,144411459.26385203,259836727.5723307,796335237.8292075,-292707683.4159017,8848143277.18251,8848143277.18251,408874902.52004623,2443737448.2098722,2852612350.7299194,11700755627.91243,3907336599.51464,3907336599.514636,0.33393882615526094,0.3339388261552606,0.36456155144209734,2356459.9087369693,7009636274.694721,7009636274.694721,2205059049.726616,2205059049.726617,2205059049.726617,4804577224.968104,4804577224.968105,803879748.189772,803879748.189772,237220726.89509752,2635778099.6944613,3485544307.7486854,1163958574.6417475,1163958574.6417463,0.09947721426341875,0.09947721426341864,701967.093624494,3.356937853838373,3.356937853838373,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.16TT.0,TRUE,Fila BCU especifica de madera.,7648597965.4946995,4409213593.341,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,16,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.027876614825686985,16,16,uno_a_uno,baja,Division Rev4 conservada como grupo.
2022,subrama_industrial,C,17_18_papel_impresion,Papel impresion y reproduccion,5,Rev.4,6.6,92917771202.47131,92917771202.47131,44162452526.34734,44162452526.34735,44162452526.34735,48755318676.12396,48755318676.12397,4259378526.808477,4259378526.808477,3645.426576105703,,11589949591.133245,2867749776.6265955,688637313.3823007,861571480.7203236,1550208794.1026242,5382849646.800173,13532854.10686892,188061415057.40607,188061415057.40607,645360382.8497692,7387169496.382419,8032529879.23219,196093944936.63824,34520224352.7387,34520224352.73869,0.17603921612109366,0.17603921612109363,0.09644796163137292,12114481.420587199,41220126453.53718,41220126453.53718,19591320950.51752,19591320950.517525,19591320950.517525,21628805503.019653,21628805503.019653,1889542971.3434265,1889542971.3434265,2387936562.081245,83427693210.65292,86991079343.13219,15313841417.092854,15313841417.09285,0.07809441246154261,0.0780944124615426,5374219.049954457,2.254184525785167,2.254184525785167,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.170V.1 C.170V.9|C.18TT.0,TRUE,Suma de papel e impresion.,48271813507.34011,19239450923.332302,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,17|18,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.16631433845533602,17|18,17|18,agregacion_rev4_para_compatibilidad,media,Agregado Rev4 definido para compatibilidad con Rev3 21-22.
2022,subrama_industrial,C,19_refinacion,Coque y refinacion de petroleo,5,Rev.4,6.6,99572040783.70886,72094147032.70886,43268284843.70885,15790391092.70885,15790391092.70885,83781649691.00002,56303755940.000015,4169469751.000002,4169469751.000002,2117,,11355285124.488922,2809685764.6557155,674694309.8700277,844127037.9805664,1518821347.850594,1345697364,164809228,15638153887,15638153887,631737841.0606064,12694189347.121216,9162609953.181822,24800763840.181824,10275223977.708849,37753117728.70885,0.4143107867129917,1.5222562487185098,0.09636318532293839,20438490.715025436,44681609954.317474,32351275843.607605,19416059082.07131,7085724971.361442,7085724971.361442,37595884982.95603,25265550872.246166,1870993299.5667584,1870993299.5667584,603863537.0084612,7017410579.163798,11129008180.953636,4610868134.7862215,16941202245.49609,0.18591637598337848,0.6830919545327958,9171496.968385125,2.228479253220988,2.228479253220988,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.19TT.0,TRUE,Fila BCU compatible.,19148563535.101902,22325676632.1283,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,19,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.16294693247811046,19,19,uno_a_uno,baja,Division Rev4 conservada como grupo.
2022,subrama_industrial,C,20_21_22_quimicos_farma_caucho_plastico,Quimicos farmaceuticos caucho y plastico,5,Rev.4,6.6,114931968426.204,114879266773.37328,33048890150.00338,32996188497.17267,32996188497.17267,81935779929.03133,81883078276.20062,15559953402.380207,15559953402.380207,10793.681684004923,,8673317466.979904,2146075272.6286137,515340467.32543343,644755433.4921534,1160095900.8175867,3475405065.4794025,43992949.79439598,40188758363.3847,40188758363.3847,2357568697.3303347,12414512110.459293,14764095708.875883,54952854072.26058,13960830029.31306,14013531682.143772,0.2540510454826456,0.2550100794349388,0.4708162159684087,3061873.7070019664,22476409020.25861,22466102541.379955,6463131040.464387,6452824561.585733,6452824561.585733,16023584458.672876,16013277979.794226,3042946899.779407,3042946899.779407,679659687.660791,7859423129.707967,10746729929.643366,2730217974.145536,2740524453.0241895,0.049682914932051014,0.04987046622584007,598788.3680173794,5.113448875334695,5.113448875334695,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.20TV.0|C.20TX.0|C.2100.0|C.22TT.0,TRUE,"Suma de quimicos, farmaceuticos, caucho y plastico.",44139441790.3347,25764525589.8222,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,20|21|22,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.1244610293937291,20|21|22,20|21|22,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 24-25.
2022,subrama_industrial,C,23_24_minerales_metales,Minerales no metalicos y metales comunes,5,Rev.4,6.6,22500139758.960182,22500139758.960182,8126558396.780667,8126558396.780667,8126558396.780667,14373581362.179516,14373581362.179516,3963372782.6833506,3963372782.6833506,3373.6521709818644,,2132725806.2014756,527709280.03165144,126719668.43473397,158542167.62298998,285261836.05772394,642672247.203768,20158473.265624423,13437463890.15221,13437463890.15221,600511027.6792955,2177815357.9059873,2778326385.585283,16215790275.737494,3520513366.893549,3520513366.893549,0.21710402681767763,0.21710402681767763,0.48770618374605407,2408831.1375667164,2963683655.605744,2963683655.605744,1070417719.8398664,1070417719.8398664,1070417719.8398664,1893265935.7658775,1893265935.7658775,522049341.1572541,522049341.1572541,84651795.73787874,1769961988.2661972,2135918848.4060657,463716582.9447336,463716582.9447336,0.028596607076163225,0.028596607076163225,317287.51678876637,7.591950549918394,7.591950549918394,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.23TT.0|C.2PTT.0,TRUE,C.2PTT.0 cruza metales comunes con productos elaborados de metal.,24131396968.6668,12049897037.4874,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,23|24,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.03060435067261922,23|24,23|24,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2022,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,5,Rev.4,6.6,38306072059.152405,38299504610.48979,14604370867.703943,14597803419.04133,14597803419.04133,23708268640.111076,23701701191.448463,9552465800.672337,9552465800.672337,9000.923812944446,,3832756391.0976334,948354968.9330163,227729986.50775346,284918719.7194176,512648706.22717094,607702316.1571599,44594943.468554005,5482133818.304763,5482133818.304763,1447343303.1321723,3592161915.168345,5038510150.321334,10520643968.626097,4437635302.211834,4444202750.874447,0.4218026306607684,0.42242687464071843,0.6540826638274866,1622541.3270025733,8508677501.733865,8507218717.272929,3243973478.594234,3242514694.1332984,3242514694.1332984,5266162807.600566,5264704023.139631,2121826814.2646346,2121826814.2646346,134984944.87383887,1217710565.8150904,2336881904.815737,985702934.9948251,987161719.4557606,0.09369226236856956,0.09383092160514155,360404.50358317635,4.502000698856731,4.502000698856731,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.2PTT.0|C.2QTT.0,TRUE,C.2PTT.0 cruza metales comunes y productos de metal; reparacion queda parcialmente en C.PPTT.0.,22199134507.050102,11746760375.8026,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.054999578611932165,25|26|27|28|33,25|26 y 27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2022,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,5,Rev.4,6.6,37667329006.09567,37554241983.9949,6226610030.633986,6113523008.533214,6113523008.533214,31553805997.562458,31440718975.461685,3132124207.528254,3132124207.528254,3134.480051609712,,1634105269.3040135,404333511.90897787,97093249.07662055,121475808.45426956,218569057.53089008,314535487.1304749,-171895378.512336,3899347649.82725,3899347649.82725,474564273.8679173,4780879696.600372,5238309573.180294,9137657223.007544,2666863313.8744845,2779950335.9752574,0.29185416445252915,0.30423009619748814,0.5030223817002628,1986488.9640743802,35892449828.99077,35784691451.26229,5933213052.963062,5825454675.234578,5825454675.234578,30066995153.75619,29959236776.027706,2984538961.036567,2984538961.036567,299714619.7820605,3715610944.024422,8707092116.306887,2541201094.4159503,2648959472.144435,0.2781020377977744,0.2898948174018464,1892885.8870599805,1.0494499312685899,1.0494499312685899,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.3PTT.0,TRUE,Fila BCU de vehiculos y otros equipos de transporte.,16959845608.5844,10314802001.9997,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.023449207841127633,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2022,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,5,Rev.4,6.6,3650165899.903804,3649622676.0480833,1853924099.4944584,1853380875.638739,1853380875.638739,1796785024.2650647,1796241800.4093454,1071560594.611881,1071560594.611881,1718.5376054918947,,486541974.681066,120387118.87742227,28908750.263108604,36168465.29507368,65077215.55818228,76466604.72378734,3342212.30831636,835573873.098542,835573873.098542,162357665.85028502,272240155.1916765,434515514.3971555,1270089387.4956975,705353676.3030708,705896900.1587901,0.5553575073120278,0.55578521252795,0.5779959357042082,1078780.0590280434,1087542283.7112117,1087380433.8312838,552364167.6244333,552202317.7445056,552202317.7445056,535339965.9667061,535178116.08677846,319264243.9155604,319264243.9155604,22782708.569805503,248953593.63884225,378414557.27556026,210155365.25913975,210317215.13906738,0.1654650194924581,0.16559245137364778,321415.23459204775,3.3563438907843666,3.3563438907843666,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.PPTT.0,TRUE,"BCU 2016 agrupa muebles, otras manufacturas y reparacion/instalacion.",3687334744.3942,3561664150.813,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2022.xls|EAE_C7_2022.xls,0.0069818169624948495,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2023,economia_total,economia_total,,Economia total EAAE,5,Rev.4,4.2,2518876758620.8096,2469821836459.871,1143758788706.058,1094703866545.1193,1094703866545.1193,1424172892075.6904,1375117969914.7515,612326443878.59,612326443878.59,664124.6968875563,,189841862725.95862,100097630755.17761,15278811501.645864,26551541630.94485,41830353132.59071,85762171452.38469,-221349059.58439222,1284742421782.949,1284742421782.949,145792010447.28333,339088783827.54535,473201050903.17645,1757943472686.1255,396615251214.14465,445670173375.0835,0.2256131993869628,0.2535179203993986,0.5353632688333866,1722204.872166814,629060330516.6428,616809431205.1083,285640525759.06915,273389626447.5345,273389626447.5345,355670704069.1084,343419804757.57367,152921445581.6624,152921445581.6624,21418110169.551033,320849557132.77795,439026045308.78656,99050070696.32103,111300970007.85571,0.05634428651165513,0.0633131677651663,430100.7432756732,4.004189481400097,4.004189481400097,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo_total_economia,__TOTAL_VAB_SECTORES__,TRUE,Total VAB de sectores de actividad BCU.,2726040530625.995,1636312744134.0708,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2023,industria_total,C,,Industria manufacturera EAAE,5,Rev.4,6.6,809592502649.1132,767904015950.4683,240127159755.69604,198438673057.0509,198438673057.0509,611153829592.0623,569465342893.4171,104619799861.40636,104619799861.40636,89501.94139368119,,56457788625.37575,38688155694.24464,3048451859.3090005,4990645244.984979,8039097104.29398,24684323791.27561,-1909039042.845244,402462792005.2535,402462792005.2535,15851484827.485813,92599065089.7064,102134112538.60962,504596904543.8631,69134549404.36894,110823036103.01408,0.13700945999037392,0.21962686474106297,0.4356849927673568,2682926.8283631774,225921264670.19687,214287861931.99667,67008811761.664444,55375409023.464195,55375409023.464195,170545855646.73267,158912452908.5324,29194733667.729946,29194733667.729946,6888297050.930853,112309467608.71027,140810556483.90155,19292378304.803394,30925781043.00365,0.038233247431913975,0.0612880910772915,748685.5672428493,3.5835161591847853,3.5835161591847853,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,__ALL_C__,TRUE,Total manufacturero reconstruido por suma de filas C publicadas en el libro BCU 2016.,304761801107.60095,189861679537.66357,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2023,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,5,Rev.4,6.6,401400646889.5231,388523883524.45306,105475847076.602,92599083711.53192,92599083711.53192,308801563177.99115,295924799812.9211,53581663378.97118,53581663378.97118,49358.74032122068,,24799081808.953915,16993771124.572338,1339032379.5941703,2192140760.7917204,3531173140.385891,8458196907.562027,-1261635801.2316654,110071074018.9992,110071074018.9992,8118433845.298665,46788115633.02896,52955524726.04429,163026598745.0435,30559223424.99871,43435986790.068794,0.18744930986869285,0.26643496904451847,0.5079993653908028,2136923.3977645705,90200839746.62926,87307234871.42929,23702029513.45786,20808424638.25787,20808424638.25787,69392415108.3714,66498810233.17141,12040615951.31067,12040615951.31067,1900685685.7767334,24734647004.840836,36634560063.095695,6867123001.1704645,9760727876.370453,0.04212271527488545,0.05987199605160879,480199.2384572202,4.450076607014328,4.450076607014328,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.101T.0|C.1020.0|C.1030.0|C.1040.0|C.1050.0|C.107V.0|C.107X.1 C.107X.9|C.10RT.0|C.1PTT.0,TRUE,"Suma de filas BCU Rev.4 de alimentos, bebidas y tabaco.",134092738659.99799,85747821679.47807,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,EAE_C2.1_2023.xls|EAE_C7_2023.xls,0.43924996732528093,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
