anno,seccion,seccion_fuente,ciiu_version,epoca,archivo_fuente,division_publicada,codigos_componentes,codigos_base_2dig,nivel_agregacion,usar_para_homologacion,descripcion_fuente,vbp_pp,vbp_pb,vab_pp,vab_pb,remuneraciones,puestos_trabajo
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1541,1541,15,clase_4_digitos,no,Elaboración de productos de panadería.,2203389471.0,,739256612.0,,505854733.0,7700.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1542,1542,15,clase_4_digitos,no,Elaboración de azúcar.,647344351.0,,228013902.0,,52883039.0,427.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1543,1543,15,clase_4_digitos,no,"Elaboración de cacao, chocolate y productos de chocolate, caramelos. Frutas y cáscaras abrillantadas.",59007644.0,,15647742.0,,12465245.0,191.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1544,1544,15,clase_4_digitos,no,Fideerías y fabricación de pastas.,436096114.0,,156858571.0,,91380032.0,1411.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1549,1549,15,clase_4_digitos,no,Elaboración de productos alimenticios n.c.p. Incluye molinos yerbateros,4750149418.0,,2242117567.0,,279796610.0,1612.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,155,155,15,grupo_3_digitos,no,Elaboración de bebidas.,4920310396.0,,2370978973.0,,473061220.0,2996.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1551,1551,15,clase_4_digitos,no,"Destilación, rectificación y mezcla de bebidas espirituosas. Alcohol etílico.",219142712.0,,134834282.0,,54500112.0,235.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1552,1552,15,clase_4_digitos,no,Elaboración de vinos.,615079437.0,,282263509.0,,49892939.0,928.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1553,1553,15,clase_4_digitos,no,Cervecerías y fabricación de maltas.,1937812076.0,,874429707.0,,187380264.0,745.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1554,1554,15,clase_4_digitos,no,Bebidas sin alcohol.,2148276171.0,,1079451475.0,,181287905.0,1088.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,16,16,16,division_2_digitos,si,Elaboración De Productos De Tabaco.,3355268807.0,,2177654666.0,,258028296.0,598.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,160,160,16,grupo_3_digitos,no,Industria del tabaco.,3355268807.0,,2177654666.0,,258028296.0,598.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1600,1600,16,clase_4_digitos,no,Industria del tabaco.,3355268807.0,,2177654666.0,,258028296.0,598.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,17,17,17,division_2_digitos,si,Fabricación De Productos Textiles.,6320882378.0,,1665124199.0,,545696992.0,5005.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,171,171,17,grupo_3_digitos,no,"Hilandería, tejeduría, acabado de productos textiles, lavaderos y fabricación de tops.",5713307541.0,,1413923529.0,,422082317.0,3160.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1711,1711,17,clase_4_digitos,no,Hilandería y tejeduría.,1416358958.0,,655246189.0,,261745104.0,2345.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1712,1712,17,clase_4_digitos,no,Acabado de productos textiles.,15611781.0,,7285280.0,,3463863.0,56.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1713,1713,17,clase_4_digitos,no,Lavadero y fabricación de tops.,4281336802.0,,751392060.0,,156873350.0,759.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,172,172,17,grupo_3_digitos,no,Fabricación de otros productos textiles con tejidos no producidos en la misma unidad.,215563144.0,,69826488.0,,35662104.0,429.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1720,1720,17,clase_4_digitos,no,Textiles excepto prendas de vestir.,215563144.0,,69826488.0,,35662104.0,429.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,173,173,17,grupo_3_digitos,no,"Fabricación de tejidos de punto como buzos, chalecos, camisetas,  medias y similares.",392011693.0,,181374182.0,,87952571.0,1416.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1730,1730,17,clase_4_digitos,no,Fabricación de tejidos de punto.,392011693.0,,181374182.0,,87952571.0,1416.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,18,18,18,division_2_digitos,si,Fabricación De Prendas De Vestir Y Teñido De Pieles.,1524778260.0,,564499894.0,,259727001.0,4032.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,181,181,18,grupo_3_digitos,no,"Fabricación de prendas de vestir, con materiales no fabricados en la misma unidad.",1524778260.0,,564499894.0,,259727001.0,4032.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1810,1810,18,clase_4_digitos,no,Fabricación de prendas de vestir.,1524778260.0,,564499894.0,,259727001.0,4032.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,19,19,19,division_2_digitos,si,Curtiembres Y Talleres De Acabado; Fabricación De Productos  De Cuero.,6936169502.0,,1654526383.0,,355168883.0,3207.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,191,191,19,grupo_3_digitos,no,Curtiembres y talleres de acabado; fabricación de artículos de cuero excepto prendas.,6846835343.0,,1621497313.0,,334758948.0,2730.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1911,1911,19,clase_4_digitos,no,Curtiembres y talleres de acabado.,6806437820.0,,1606777440.0,,325848236.0,2532.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1912,1912,19,clase_4_digitos,no,Artículos de cuero (marroquinerías).,40397523.0,,14719873.0,,8910712.0,198.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,192,192,19,grupo_3_digitos,no,Fabricación de calzado de cualquier material y para todo uso.,89334159.0,,33029070.0,,20409935.0,477.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,1920,1920,19,clase_4_digitos,no,Fabricación de calzado.,89334159.0,,33029070.0,,20409935.0,477.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,20,20,20,division_2_digitos,si,Producción De Madera Y Productos De Madera Excepto Muebles.,880283267.0,,398336839.0,,108061813.0,1502.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,201,201,20,grupo_3_digitos,no,"Aserraderos, acabado de madera, fabricación de parquet.",624777531.0,,290384276.0,,58321281.0,710.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2010,2010,20,clase_4_digitos,no,Aserraderos y fabricación de parquet.,624777531.0,,290384276.0,,58321281.0,710.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,202,202,20,grupo_3_digitos,no,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",255505736.0,,107952563.0,,49740532.0,792.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2021,2021,20,clase_4_digitos,no,Fabricación de productos de madera (excepto muebles).,182934742.0,,73153223.0,,37763658.0,656.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2029,2029,20,clase_4_digitos,no,"Fabricación de productos de corcho, paja y materiales trenzables.",72570994.0,,34799340.0,,11976874.0,136.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,21,21,21,division_2_digitos,si,Fabricación De Papel Y De Productos De Papel.,2329969328.0,,748806935.0,,274210215.0,1284.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,210,210,21,grupo_3_digitos,no,Fabricación de papel y de productos de papel.,2329969328.0,,748806935.0,,274210215.0,1284.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2101,2101,21,clase_4_digitos,no,"Pulpa de madera, papel y cartón.",1249785528.0,,460310318.0,,116249256.0,462.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2102,2102,21,clase_4_digitos,no,Envases de papel y cartón.,572649716.0,,120357719.0,,83306726.0,538.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2109,2109,21,clase_4_digitos,no,Fabricación de artículos de papel y cartón n.c.p.,507534084.0,,168138898.0,,74654233.0,284.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,22,22,22,division_2_digitos,si,"Actividades De Encuadernación, Impresión, Edición Y Reproducción.",2987598885.0,,1457295129.0,,623243894.0,4182.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,221,221,22,grupo_3_digitos,no,"Actividades de encuadernación, impresión, edición, grabación y reproducción sobre papel.",2953172005.0,,1447746073.0,,620531668.0,4154.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2211,2211,22,clase_4_digitos,no,"Encuadernación, impresión, edición, grabación y reproducción sobre papel excepto diarios y revistas.",1714144972.0,,797179571.0,,303748319.0,2115.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2212,2212,22,clase_4_digitos,no,Impresión y edición de diarios y revistas.,1239027033.0,,650566502.0,,316783349.0,2039.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,223,223,22,grupo_3_digitos,no,Edición y reproducción de grabaciones en discos y cintas.,34426880.0,,9549056.0,,2712226.0,28.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2230,2230,22,clase_4_digitos,no,Edición y reproducción de grabaciones.,34426880.0,,9549056.0,,2712226.0,28.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,23,23,23,division_2_digitos,si,Fabricación De Productos Diversos Derivados Del Petróleo Y Del Carbón.,16661607730.0,,10240536350.0,,210195676.0,890.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,232,232,23,grupo_3_digitos,no,"Producción de combustibles, aceites grasas lubricantes, productos bituminosos y otros derivados del petróleo.",16661607730.0,,10240536350.0,,210195676.0,890.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2320,2320,23,clase_4_digitos,no,Combustibles y aceites grasas lubricantes productos bituminosos y otros productos derivados del petróleo.,16661607730.0,,10240536350.0,,210195676.0,890.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,24,24,24,division_2_digitos,si,Fabricación De Sustancias Y De Productos Químicos.,8796246822.0,,3315416427.0,,1240265142.0,5353.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,241,241,24,grupo_3_digitos,no,Fabricación de sustancias químicas básicas.,3193427435.0,,1047905183.0,,254167495.0,912.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2411,2411,24,clase_4_digitos,no,Sustancias químicas básicas.,1736289952.0,,520585552.0,,191379181.0,645.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2412,2412,24,clase_4_digitos,no,Abonos.,974468677.0,,381295598.0,,54707356.0,207.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2413,2413,24,clase_4_digitos,no,"Fabricación de plásticos en formas primarias, caucho sintético, resinas sintéticas y fibras artificiales.",482668806.0,,146024033.0,,8080958.0,60.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,242,242,24,grupo_3_digitos,no,Fabricación de otros productos químicos.,5602819387.0,,2267511244.0,,986097647.0,4441.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2421,2421,24,clase_4_digitos,no,Plaguicidas.,360407423.0,,171425906.0,,30359483.0,130.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2422,2422,24,clase_4_digitos,no,"Pinturas, barnices y lacas.",783984662.0,,314258416.0,,96925632.0,524.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2423,2423,24,clase_4_digitos,no,Fabricación de productos farmacéuticos y medicamentos.,3353865332.0,,1355676391.0,,634535170.0,2510.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2424,2424,24,clase_4_digitos,no,Artículos de  limpieza y de tocador.,823945467.0,,321004720.0,,179175699.0,1066.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2429,2429,24,clase_4_digitos,no,Productos químicos n.c.p.,280616503.0,,105145811.0,,45101663.0,211.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,25,25,25,division_2_digitos,si,Fabricación De Productos De Caucho Y Plástico.,2743715159.0,,955954601.0,,313977176.0,2969.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,251,251,25,grupo_3_digitos,no,Fabricación de productos de caucho.,190290677.0,,61631749.0,,27961225.0,281.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2511,2511,25,clase_4_digitos,no,Fabricación de cámaras y neumáticos. Recauchutaje.,48143790.0,,25922682.0,,11000182.0,108.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2519,2519,25,clase_4_digitos,no,Fabricación de productos de caucho natural o sintético en formas básicas .,142146887.0,,35709067.0,,16961043.0,173.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,252,252,25,grupo_3_digitos,no,Fabricación de productos de plástico.,2553424482.0,,894322852.0,,286015951.0,2688.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2520,2520,25,clase_4_digitos,no,Productos de plástico.,2553424482.0,,894322852.0,,286015951.0,2688.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,26,26,26,division_2_digitos,si,Fabricación De Otros Productos Minerales No Metálicos.,1562941194.0,,504740102.0,,315165172.0,2482.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,261,261,26,grupo_3_digitos,no,Fabricación de vidrio y productos de vidrio.,184814321.0,,48200280.0,,27109511.0,387.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2610,2610,26,clase_4_digitos,no,Vidrio y productos de vidrio.,184814321.0,,48200280.0,,27109511.0,387.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,269,269,26,grupo_3_digitos,no,Fabricación de productos minerales no metálicos n.c.p.,1378126873.0,,456539822.0,,288055661.0,2095.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2691,2691,26,clase_4_digitos,no,"Objetos de barro, loza y cerámica.",278631579.0,,113969797.0,,72071183.0,744.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2692,2692,26,clase_4_digitos,no,Fabricación de productos de arcilla y cerámica refractaria o no refractaria.,15744254.0,,7462841.0,,5873561.0,90.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2694,2694,26,clase_4_digitos,no,"Fabricación de cemento, cal y yeso.",800737328.0,,257708984.0,,169723334.0,856.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2695,2695,26,clase_4_digitos,no,"Fabricación de artículos de cemento, hormigón y yeso.",239963012.0,,65134876.0,,34919563.0,353.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2699,2699,26,clase_4_digitos,no,Productos minerales no metálicos n.c.p.,43050700.0,,12263324.0,,5468020.0,52.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,27,27,27,division_2_digitos,si,Industrias Metálicas Básicas.,834254641.0,,357052004.0,,97806743.0,516.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,270,270,27,grupo_3_digitos,no,"Industrias básicas de hierro, acero y metales no ferrosos.",834254641.0,,357052004.0,,97806743.0,516.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2700,2700,27,clase_4_digitos,no,"Industria básica de hierro, acero y metales no ferrosos.",834254641.0,,357052004.0,,97806743.0,516.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,28,28,28,division_2_digitos,si,"Fabricación De Productos Metálicos, Maquinarias Y Equipos.",1564856491.0,,559054376.0,,247580003.0,3072.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,281,281,28,grupo_3_digitos,no,"Fabricación de productos metálicos, excepto maquinarias y equipo.",898976960.0,,281551270.0,,134313330.0,1518.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2811,2811,28,clase_4_digitos,no,Fabricación de productos metálicos estructurales (herrería de obra).,788291075.0,,247239270.0,,124189230.0,1287.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2812,2812,28,clase_4_digitos,no,Fabricación de recipientes de metal.,110685885.0,,34312000.0,,10124100.0,231.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,289,289,28,grupo_3_digitos,no,Fabricación de otros productos de metal.,665879531.0,,277503106.0,,113266673.0,1554.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2890,2890,28,clase_4_digitos,no,Otros productos de metal.,665879531.0,,277503106.0,,113266673.0,1554.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,29,29,29,division_2_digitos,si,Construcción De Maquinaria Exceptuando La Maquinaria Eléctrica.,818949466.0,,375804908.0,,180156013.0,1579.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,291,291,29,grupo_3_digitos,no,"Fabricación de maquinaria de uso general: motores, turbinas.",352320922.0,,172542662.0,,82195113.0,544.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2910,2910,29,clase_4_digitos,no,Maquinaria de uso general.,352320922.0,,172542662.0,,82195113.0,544.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,292,292,29,grupo_3_digitos,no,"Fabricación de maquinaria de uso especial (para el agro, la minería y la construcción).",270965517.0,,123923490.0,,35277635.0,514.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2920,2920,29,clase_4_digitos,no,Maquinaria de uso especial.,270965517.0,,123923490.0,,35277635.0,514.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,293,293,29,grupo_3_digitos,no,Fabricación de electrodomésticos.,195663027.0,,79338756.0,,62683265.0,521.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,2930,2930,29,clase_4_digitos,no,Electrodomésticos.,195663027.0,,79338756.0,,62683265.0,521.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,30,30,30,division_2_digitos,si,"Fabricación De Maquinaria De Oficina, Contabilidad E Informática.",0.0,,0.0,,0.0,0.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,300,300,30,grupo_3_digitos,no,"Fabricación de maquinaria de oficina, contabilidad e informática.",0.0,,0.0,,0.0,0.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3000,3000,30,clase_4_digitos,no,"Maquinaria de oficina, contabilidad e informática.",0.0,,0.0,,0.0,0.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,31,31,31,division_2_digitos,si,Fabricación De Maquinaria Y Aparatos Eléctricos N.C.P.,544230109.0,,237995053.0,,119348152.0,898.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,310,310,31,grupo_3_digitos,no,"Fabricación de motores, generadores, transformadores eléctricos, cargadores de baterías, etc.",544230109.0,,237995053.0,,119348152.0,898.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3100,3100,31,clase_4_digitos,no,Maquinaria y aparatos eléctricos n.c.p.,544230109.0,,237995053.0,,119348152.0,898.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,32,32,32,division_2_digitos,si,"Fabricación De Equipos Y Aparatos De Radio, Televisión Y Comunicación.",10090694.0,,2715347.0,,4764068.0,72.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,320,320,32,grupo_3_digitos,no,"Fabricación de equipos y aparatos de radio, televisión y comunicación y sus componentes electrónicos.",10090694.0,,2715347.0,,4764068.0,72.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3200,3200,32,clase_4_digitos,no,"Equipos y aparatos de radio, televisión y comunicación.",10090694.0,,2715347.0,,4764068.0,72.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,33,33,33,division_2_digitos,si,"Fabricación De Instrumentos Médicos, Ópticos Y De Precisión.",573474364.0,,282772902.0,,110823263.0,1085.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,330,330,33,grupo_3_digitos,no,"Fabricación de aparatos e instrumentos médicos, aparatos para medir, verificar, ensayar, navegar y otros fines.",573474364.0,,282772902.0,,110823263.0,1085.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3300,3300,33,clase_4_digitos,no,"Fabricación de aparatos e instrumentos médicos, aparatos para medir, verificar, ensayar, navegar y otros fines.",573474364.0,,282772902.0,,110823263.0,1085.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,34,34,34,division_2_digitos,si,"Fabricación De Vehículos Automotores, Remolques Y Semirremolques.",1906696629.0,,506469626.0,,148396020.0,959.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,340,340,34,grupo_3_digitos,no,"Fabricación de vehículos automotores, carrocerías, cúpulas, repuestos y sus motores.",1906696629.0,,506469626.0,,148396020.0,959.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3400,3400,34,clase_4_digitos,no,Automotores y repuestos.,1906696629.0,,506469626.0,,148396020.0,959.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,35,35,35,division_2_digitos,si,Fabricación De Otros Tipos De Equipo De Transporte.,562361566.0,,200793631.0,,123956489.0,908.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,351,351,35,grupo_3_digitos,no,Construcción y reparación de buques y otras embarcaciones.,214653758.0,,82883220.0,,53158858.0,412.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3510,3510,35,clase_4_digitos,no,Construcción y reparación de buques.,214653758.0,,82883220.0,,53158858.0,412.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,353,353,35,grupo_3_digitos,no,Fabricación de aeronaves y naves espaciales,3200882.0,,658964.0,,271916.0,4.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3530,3530,35,clase_4_digitos,no,Fabricación de aeronaves y naves espaciales.,3200882.0,,658964.0,,271916.0,4.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,359,359,35,grupo_3_digitos,no,"Fabricación de motocicletas, bicicletas, sillones de ruedas y otro tipo de transporte n.c.p.",344506926.0,,117251447.0,,70525715.0,492.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3590,3590,35,clase_4_digitos,no,Otro equipo de transporte n.c.p.,344506926.0,,117251447.0,,70525715.0,492.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,36,36,36,division_2_digitos,si,Fabricación De Muebles; Industrias Manufactureras N.C.P.,924595825.0,,276514662.0,,142651665.0,1783.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,361,361,36,grupo_3_digitos,no,Fabricación de muebles de todo tipo y de colchones de cualquier  material.,777834143.0,,212077761.0,,93592241.0,1172.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3610,3610,36,clase_4_digitos,no,Muebles y colchones.,777834143.0,,212077761.0,,93592241.0,1172.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,369,369,36,grupo_3_digitos,no,Industrias manufactureras n.c.p.,146761682.0,,64436901.0,,49059424.0,611.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3691,3691,36,clase_4_digitos,no,Joyas y artículos conexos.,17142443.0,,8520999.0,,6901878.0,56.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3699,3699,36,clase_4_digitos,no,Otras industrias manufactureras n.c.p.,129619239.0,,55915902.0,,42157546.0,555.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,37,37,37,division_2_digitos,si,Reciclaje,4749341.0,,1598653.0,,561187.0,29.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,370,370,37,grupo_3_digitos,no,Reciclaje de desperdicios y desechos metálicos y no metálicos.,4749341.0,,1598653.0,,561187.0,29.0
2002,C,D,Rev.3,2,EAE_C1_2002.xls,3700,3700,37,clase_4_digitos,no,Reciclaje de desperdicios y desechos metálicos y no metálicos.,4749341.0,,1598653.0,,561187.0,29.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,,,,seccion_total,no,Industrias  Manufactureras.,139349946300.0,,41497361974.0,,10878789626.0,83356.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,15,15,15,division_2_digitos,si,Elaboración De Productos Alimenticios Y Bebidas.,59675645654.0,,13994519988.0,,4346858783.0,36818.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,151,151,15,grupo_3_digitos,no,"Producción, procesamiento y conservación de carnes, pescados, frutas, legumbres, hortalizas y aceites.",26151049677.0,,3425840989.0,,1518369714.0,14684.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1511,1511,15,clase_4_digitos,no,Matanza de ganado y aves. Preparación de carnes.,22355496883.0,,2280575484.0,,1108366751.0,11105.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1512,1512,15,clase_4_digitos,no,Elaboración y conservación de pescado.,2484557849.0,,765496309.0,,284716629.0,2337.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1513,1513,15,clase_4_digitos,no,"Elaboración y conservación de frutas, legumbres y hortalizas.",671222511.0,,262275388.0,,84478031.0,967.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1514,1514,15,clase_4_digitos,no,Aceites y grasas vegetales y animales.,639772434.0,,117493808.0,,40808303.0,275.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,152,152,15,grupo_3_digitos,no,Elaboración de productos lácteos.,8546898798.0,,1889414695.0,,798764090.0,4030.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1520,1520,15,clase_4_digitos,no,Productos lácteos.,8546898798.0,,1889414695.0,,798764090.0,4030.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,153,153,15,grupo_3_digitos,no,"Elaboración de productos de molinería, almidones y productos derivados del almidón y de alimentos preparados para animales.",8467938286.0,,1549364071.0,,405863501.0,2989.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1531,1531,15,clase_4_digitos,no,Molinos harineros.,2661543465.0,,456097182.0,,126762730.0,964.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1533,1533,15,clase_4_digitos,no,Elaboración de alimentos preparados para animales.,639413006.0,,227921892.0,,52196879.0,488.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1534,1534,15,clase_4_digitos,no,Molinos arroceros.,5166981815.0,,865344997.0,,226903892.0,1537.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,154,154,15,grupo_3_digitos,no,Elaboración de otros productos alimenticios.,10161927591.0,,4505222361.0,,1022787054.0,12207.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1541,1541,15,clase_4_digitos,no,Elaboración de productos de panadería.,2369968180.0,,739310381.0,,522989999.0,8019.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1542,1542,15,clase_4_digitos,no,Elaboración de azúcar.,831473465.0,,259378857.0,,66509324.0,521.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1543,1543,15,clase_4_digitos,no,"Elaboración de cacao, chocolate y productos de chocolate, caramelos. Frutas y cáscaras abrillantadas.",112645166.0,,27881521.0,,14054303.0,202.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1544,1544,15,clase_4_digitos,no,Fideerías y fabricación de pastas.,525468049.0,,179264336.0,,100977003.0,1590.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1549,1549,15,clase_4_digitos,no,Elaboración de productos alimenticios n.c.p. Incluye molinos yerbateros,6322372731.0,,3299387266.0,,318256425.0,1875.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,155,155,15,grupo_3_digitos,no,Elaboración de bebidas.,6347831302.0,,2624677872.0,,601074424.0,2908.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1551,1551,15,clase_4_digitos,no,"Destilación, rectificación y mezcla de bebidas espirituosas. Alcohol etílico.",310988995.0,,185295965.0,,41465558.0,148.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1552,1552,15,clase_4_digitos,no,Elaboración de vinos.,682313362.0,,302988592.0,,56441277.0,858.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1553,1553,15,clase_4_digitos,no,Cervecerías y fabricación de maltas.,2916099627.0,,1140454231.0,,266309254.0,707.0
2003,C,D,Rev.3,2,EAE_C1_2003.xls,1554,1554,15,clase_4_digitos,no,Bebidas sin alcohol.,2438429318.0,,995939084.0,,236858335.0,1195.0
